id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,deg
1024,2311,New Kitakyushu,Kitakyushu,Japan,KKJ,RJFR,33.845942,131.034689,21,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,2
1025,2312,Kumamoto,Kumamoto,Japan,KMJ,RJFT,32.837319,130.85505,642,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,6
1026,2313,Nagasaki,Nagasaki,Japan,NGS,RJFU,32.916944,129.913611,15,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,9
1027,2316,Amami,Amami,Japan,ASJ,RJKA,28.430633,129.71254199999998,27,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,3
1028,2322,Komatsu,Kanazawa,Japan,KMQ,RJNK,36.394611,136.406544,36,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,9
1029,2324,Toyama,Toyama,Japan,TOY,RJNT,36.648333,137.1875,95,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,5
1030,2326,Hiroshima,Hiroshima,Japan,HIJ,RJOA,34.436111,132.919444,1088,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,9
1031,2327,Okayama,Okayama,Japan,OKJ,RJOB,34.756944,133.855278,806,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,5
1032,2328,Izumo,Izumo,Japan,IZO,RJOC,35.413610999999996,132.89,15,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1033,2330,Miho,Miho,Japan,YGJ,RJOH,35.492222,133.236389,20,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,2
1034,2332,Kochi,Kochi,Japan,KCZ,RJOK,33.546110999999996,133.669444,42,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,2
1035,2333,Matsuyama,Matsuyama,Japan,MYJ,RJOM,33.827222,132.699722,25,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,4
1036,2334,Osaka Intl,Osaka,Japan,ITM,RJOO,34.785528,135.438222,50,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,15
1037,2335,Tottori,Tottori,Japan,TTJ,RJOR,35.530069,134.166553,65,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1038,2336,Tokushima,Tokushima,Japan,TKS,RJOS,34.132808000000004,134.606639,26,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1039,2337,Takamatsu,Takamatsu,Japan,TAK,RJOT,34.214166999999996,134.015556,607,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,3
1040,2340,Aomori,Aomori,Japan,AOJ,RJSA,40.734722,140.690833,664,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1041,2345,Akita,Akita,Japan,AXT,RJSK,39.615556,140.218611,313,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1042,2346,Misawa Ab,Misawa,Japan,MSJ,RJSM,40.703222,141.36836399999999,119,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1043,2347,Sendai,Sendai,Japan,SDJ,RJSS,38.139722,140.916944,15,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,7
1044,2352,Hachijojima,Hachijojima,Japan,HAC,RJTH,33.115,139.785833,303,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,1
1045,2359,Tokyo Intl,Tokyo,Japan,HND,RJTT,35.552258,139.779694,35,9.0,U,JP,JPN,Japan,JP,392.0,ISO 3166-2:JP,Asia,Eastern Asia,,142.0,30.0,,54
1046,2361,Gwangju,Kwangju,South Korea,KWJ,RKJJ,35.126389,126.808889,39,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,2
1047,2365,Yeosu,Yeosu,South Korea,RSU,RKJY,34.842328,127.61685,53,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,2
1048,2370,Jeju Intl,Cheju,South Korea,CJU,RKPC,33.511306,126.49302800000001,118,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,21
1049,2372,Gimhae Intl,Kimhae,South Korea,PUS,RKPK,35.179528000000005,128.938222,6,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,27
1050,2374,Ulsan,Ulsan,South Korea,USN,RKPU,35.593494,129.351722,45,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,2
1051,2378,Gimpo,Seoul,South Korea,GMP,RKSS,37.558310999999996,126.790586,58,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,11
1052,2380,Pohang,Pohang,South Korea,KPO,RKTH,35.987858,129.420486,70,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,2
1053,2381,Daegu Ab,Taegu,South Korea,TAE,RKTN,35.894108,128.65885600000001,116,9.0,U,KR,KOR,"Korea, Republic of",KR,410.0,ISO 3166-2:KR,Asia,Eastern Asia,,142.0,30.0,,5
